user_id	image	annotation_time	acc_human	flu_human	acc_init	flu_init	acc_pre	flu_pre	acc_par	flu_par	acc_merge	flu_merge
6	COCO_val2014_000000175718.jpg	2019/01/17-19:46:24	1	1	0	1	1	1	0	1	1	1
6	COCO_val2014_000000042190.jpg	2019/01/17-19:47:02	1	1	1	0	1	0	1	0	0	1
6	COCO_val2014_000000273493.jpg	2019/01/17-19:47:25	1	1	0	1	0	1	1	1	1	1
6	COCO_val2014_000000230987.jpg	2019/01/17-19:48:41	1	0	0	1	1	1	0	1	1	1
6	COCO_val2014_000000135281.jpg	2019/01/17-19:52:11	1	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000188865.jpg	2019/01/17-19:52:45	1	1	1	1	0	1	0	1	0	1
3	COCO_val2014_000000126192.jpg	2019/01/17-19:53:17	0	0	1	1	0	1	0	1	0	0
6	COCO_val2014_000000526737.jpg	2019/01/17-19:53:22	0	1	1	1	1	1	0	1	1	1
6	COCO_val2014_000000291962.jpg	2019/01/17-19:53:46	1	1	1	1	0	1	0	1	0	1
3	COCO_val2014_000000526737.jpg	2019/01/17-19:54:05	0	0	1	1	1	1	0	1	1	1
6	COCO_val2014_000000013466.jpg	2019/01/17-19:54:30	1	0	0	1	0	1	0	0	0	0
3	COCO_val2014_000000127517.jpg	2019/01/17-19:54:54	0	1	0	0	0	0	0	0	0	1
6	COCO_val2014_000000237350.jpg	2019/01/17-19:54:57	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000273493.jpg	2019/01/17-19:55:29	1	1	0	1	0	1	0	1	0	0
6	COCO_val2014_000000170250.jpg	2019/01/17-19:55:30	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000272049.jpg	2019/01/17-19:56:14	0	1	1	1	0	1	1	1	0	1
3	COCO_val2014_000000042190.jpg	2019/01/17-19:56:37	1	0	0	0	0	0	0	0	0	1
6	COCO_val2014_000000361992.jpg	2019/01/17-19:56:39	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000425100.jpg	2019/01/17-19:57:10	0	0	0	1	1	1	0	1	0	1
6	COCO_val2014_000000085665.jpg	2019/01/17-19:57:12	0	1	0	0	0	1	1	0	0	1
3	COCO_val2014_000000296707.jpg	2019/01/17-19:57:35	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000407532.jpg	2019/01/17-19:57:44	0	0	1	1	0	1	1	1	1	1
3	COCO_val2014_000000347535.jpg	2019/01/17-19:58:05	1	0	0	1	1	1	0	1	0	1
6	COCO_val2014_000000391915.jpg	2019/01/17-19:58:07	1	1	1	1	1	1	1	1	0	1
3	COCO_val2014_000000353536.jpg	2019/01/17-19:58:35	0	1	0	0	1	1	0	0	1	1
6	COCO_val2014_000000308235.jpg	2019/01/17-19:58:52	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000062353.jpg	2019/01/17-19:59:07	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000503137.jpg	2019/01/17-19:59:35	0	1	1	0	1	1	0	1	1	1
3	COCO_val2014_000000022176.jpg	2019/01/17-19:59:45	1	1	1	1	0	1	0	1	0	0
6	COCO_val2014_000000359465.jpg	2019/01/17-19:59:58	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000540806.jpg	2019/01/17-20:00:37	1	1	0	1	0	1	0	1	1	1
3	COCO_val2014_000000553221.jpg	2019/01/17-20:00:57	0	0	1	0	0	1	0	1	0	1
6	COCO_val2014_000000146767.jpg	2019/01/17-20:01:01	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000536615.jpg	2019/01/17-20:01:27	1	0	1	1	1	1	1	1	1	0
6	COCO_val2014_000000046432.jpg	2019/01/17-20:01:54	1	0	1	0	1	1	1	1	1	1
3	COCO_val2014_000000461278.jpg	2019/01/17-20:01:54	1	0	1	0	0	0	0	0	0	0
3	COCO_val2014_000000332877.jpg	2019/01/17-20:02:28	1	0	1	1	0	1	0	1	0	1
6	COCO_val2014_000000134503.jpg	2019/01/17-20:02:47	1	1	0	1	1	1	0	1	0	1
3	COCO_val2014_000000100187.jpg	2019/01/17-20:03:02	0	1	0	1	1	1	0	1	1	1
6	COCO_val2014_000000086884.jpg	2019/01/17-20:03:22	1	1	1	1	1	0	0	0	1	0
3	COCO_val2014_000000248051.jpg	2019/01/17-20:03:26	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000074759.jpg	2019/01/17-20:03:51	1	1	0	0	0	1	0	1	0	1
3	COCO_val2014_000000298461.jpg	2019/01/17-20:04:04	0	0	0	0	0	1	0	1	0	0
6	COCO_val2014_000000361551.jpg	2019/01/17-20:04:15	1	0	0	1	0	1	0	1	0	1
3	COCO_val2014_000000358254.jpg	2019/01/17-20:04:57	0	0	1	0	1	0	1	1	1	1
6	COCO_val2014_000000321542.jpg	2019/01/17-20:05:00	1	1	1	1	1	1	1	1	1	1
3	COCO_val2014_000000401862.jpg	2019/01/17-20:05:34	1	1	1	1	1	0	0	1	0	1
6	COCO_val2014_000000082921.jpg	2019/01/17-20:05:41	1	1	0	0	1	1	1	1	0	1
6	COCO_val2014_000000481446.jpg	2019/01/17-20:06:01	1	1	1	1	0	1	0	0	0	0
3	COCO_val2014_000000085747.jpg	2019/01/17-20:06:09	1	0	0	1	0	1	0	1	0	1
3	COCO_val2014_000000086202.jpg	2019/01/17-20:06:34	0	1	0	1	0	1	1	1	0	1
6	COCO_val2014_000000422221.jpg	2019/01/17-20:06:43	1	1	0	1	0	1	0	0	0	1
3	COCO_val2014_000000319350.jpg	2019/01/17-20:07:05	1	0	0	1	0	1	0	1	0	0
6	COCO_val2014_000000298628.jpg	2019/01/17-20:07:10	1	1	0	1	0	1	1	1	1	1
3	COCO_val2014_000000359465.jpg	2019/01/17-20:07:36	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000183786.jpg	2019/01/17-20:08:19	1	0	0	0	0	1	1	1	0	0
6	COCO_val2014_000000270505.jpg	2019/01/17-20:08:23	1	1	1	1	1	1	0	0	1	1
3	COCO_val2014_000000074460.jpg	2019/01/17-20:08:33	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000086202.jpg	2019/01/17-20:09:04	1	1	1	1	1	1	1	1	0	1
6	COCO_val2014_000000415880.jpg	2019/01/17-20:09:05	0	0	0	0	0	0	0	0	0	0
6	COCO_val2014_000000410641.jpg	2019/01/17-20:09:23	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000184400.jpg	2019/01/17-20:09:49	1	1	1	1	0	1	1	1	0	1
6	COCO_val2014_000000074465.jpg	2019/01/17-20:10:30	1	1	1	1	0	1	1	1	1	1
6	COCO_val2014_000000305695.jpg	2019/01/17-20:10:50	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000109425.jpg	2019/01/17-20:10:58	0	1	0	1	0	1	0	0	1	1
6	COCO_val2014_000000192306.jpg	2019/01/17-20:11:23	1	1	0	1	0	0	1	1	0	1
3	COCO_val2014_000000462982.jpg	2019/01/17-20:11:35	1	0	1	0	0	1	0	1	0	1
6	COCO_val2014_000000143998.jpg	2019/01/17-20:11:41	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000106046.jpg	2019/01/17-20:12:08	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000197716.jpg	2019/01/17-20:12:11	1	1	1	1	0	1	0	1	0	1
6	COCO_val2014_000000332877.jpg	2019/01/17-20:12:27	1	1	1	1	1	1	1	1	1	1
3	COCO_val2014_000000045356.jpg	2019/01/17-20:12:32	1	1	1	1	0	0	0	0	1	1
6	COCO_val2014_000000328452.jpg	2019/01/17-20:12:57	1	0	1	1	1	1	1	1	1	1
3	COCO_val2014_000000554595.jpg	2019/01/17-20:13:04	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000180798.jpg	2019/01/17-20:13:16	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000246650.jpg	2019/01/17-20:13:45	1	0	0	1	0	1	1	1	1	1
3	COCO_val2014_000000044642.jpg	2019/01/17-20:13:59	0	1	1	1	0	1	1	1	0	1
6	COCO_val2014_000000373119.jpg	2019/01/17-20:14:08	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000143998.jpg	2019/01/17-20:14:29	1	0	0	1	0	0	0	0	0	1
6	COCO_val2014_000000069946.jpg	2019/01/17-20:14:51	1	1	1	1	1	1	1	1	1	1
3	COCO_val2014_000000069946.jpg	2019/01/17-20:14:58	0	1	1	0	0	0	1	1	1	0
6	COCO_val2014_000000498583.jpg	2019/01/17-20:15:12	1	1	1	1	1	1	0	1	1	1
6	COCO_val2014_000000567944.jpg	2019/01/17-20:15:16	1	1	1	1	1	1	0	1	1	1
3	COCO_val2014_000000086884.jpg	2019/01/17-20:15:50	1	0	1	0	1	1	0	0	1	0
6	COCO_val2014_000000287636.jpg	2019/01/17-20:16:10	1	1	1	1	0	1	0	1	0	1
3	COCO_val2014_000000410880.jpg	2019/01/17-20:16:15	1	0	0	1	0	0	0	1	0	0
6	COCO_val2014_000000403122.jpg	2019/01/17-20:16:26	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000410641.jpg	2019/01/17-20:16:51	1	0	0	0	1	0	0	1	1	1
6	COCO_val2014_000000467540.jpg	2019/01/17-20:17:13	1	1	0	1	1	1	1	1	1	0
3	COCO_val2014_000000572055.jpg	2019/01/17-20:17:20	1	1	1	0	0	0	0	1	0	0
6	COCO_val2014_000000059732.jpg	2019/01/17-20:17:46	1	1	1	1	1	0	1	1	1	1
3	COCO_val2014_000000405440.jpg	2019/01/17-20:17:49	1	1	0	0	0	0	0	0	0	0
6	COCO_val2014_000000050350.jpg	2019/01/17-20:18:06	1	1	1	1	0	1	0	1	0	1
3	COCO_val2014_000000468997.jpg	2019/01/17-20:18:21	1	1	0	1	0	1	0	1	0	0
6	COCO_val2014_000000322944.jpg	2019/01/17-20:18:25	1	1	1	1	0	1	0	1	0	1
6	COCO_val2014_000000462982.jpg	2019/01/17-20:18:48	1	1	1	1	1	1	1	1	1	1
3	COCO_val2014_000000180798.jpg	2019/01/17-20:18:55	1	1	0	1	0	1	0	0	0	1
6	COCO_val2014_000000126958.jpg	2019/01/17-20:19:13	1	0	0	1	0	1	0	1	0	1
3	COCO_val2014_000000581332.jpg	2019/01/17-20:19:30	1	0	0	0	0	0	0	0	0	0
6	COCO_val2014_000000572055.jpg	2019/01/17-20:19:31	1	1	0	1	0	1	1	1	0	1
6	COCO_val2014_000000559773.jpg	2019/01/17-20:19:55	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000021864.jpg	2019/01/17-20:20:11	1	0	0	1	0	0	0	1	0	0
6	COCO_val2014_000000009217.jpg	2019/01/17-20:20:23	1	1	1	0	1	0	1	1	1	0
3	COCO_val2014_000000308235.jpg	2019/01/17-20:20:35	1	1	0	0	0	1	0	1	0	1
6	COCO_val2014_000000010526.jpg	2019/01/17-20:20:52	1	0	0	1	1	1	0	1	0	1
3	COCO_val2014_000000406744.jpg	2019/01/17-20:21:06	0	0	0	1	0	1	0	0	0	1
6	COCO_val2014_000000298461.jpg	2019/01/17-20:21:32	1	1	0	0	0	0	1	0	0	1
3	COCO_val2014_000000011198.jpg	2019/01/17-20:21:44	0	0	0	0	1	1	0	0	0	1
6	COCO_val2014_000000497067.jpg	2019/01/17-20:21:57	1	1	1	1	0	1	1	1	1	1
3	COCO_val2014_000000403122.jpg	2019/01/17-20:22:10	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000554595.jpg	2019/01/17-20:22:23	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000134503.jpg	2019/01/17-20:22:41	1	1	0	0	0	0	1	0	0	0
6	COCO_val2014_000000467437.jpg	2019/01/17-20:22:42	1	1	0	1	0	1	0	1	1	1
6	COCO_val2014_000000257870.jpg	2019/01/17-20:23:14	1	0	0	1	0	1	1	1	0	1
6	COCO_val2014_000000307523.jpg	2019/01/17-20:23:30	1	1	0	1	0	1	0	1	1	1
6	COCO_val2014_000000031965.jpg	2019/01/17-20:23:47	1	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000366096.jpg	2019/01/17-20:24:04	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000062353.jpg	2019/01/17-20:24:25	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000072873.jpg	2019/01/17-20:24:39	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000100187.jpg	2019/01/17-20:24:59	1	1	0	1	1	1	1	1	1	1
6	COCO_val2014_000000429174.jpg	2019/01/17-20:25:28	1	0	1	1	1	0	0	0	1	0
6	COCO_val2014_000000410880.jpg	2019/01/17-20:25:51	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000011198.jpg	2019/01/17-20:26:25	0	0	1	1	0	1	1	1	1	1
6	COCO_val2014_000000553221.jpg	2019/01/17-20:26:59	1	1	1	1	0	1	0	1	0	1
6	COCO_val2014_000000018480.jpg	2019/01/17-20:27:00	0	0	0	0	0	0	0	0	0	0
6	COCO_val2014_000000145831.jpg	2019/01/17-20:27:34	1	0	1	1	0	1	1	1	0	1
6	COCO_val2014_000000170038.jpg	2019/01/17-20:27:59	1	0	1	1	1	1	0	1	0	0
6	COCO_val2014_000000476065.jpg	2019/01/17-20:28:23	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000307538.jpg	2019/01/17-20:28:43	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000516143.jpg	2019/01/17-20:29:07	1	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000367843.jpg	2019/01/17-20:29:29	1	1	1	1	1	1	0	0	1	1
6	COCO_val2014_000000279387.jpg	2019/01/17-20:29:48	1	1	0	1	0	1	0	1	0	0
6	COCO_val2014_000000085747.jpg	2019/01/17-20:30:09	1	1	1	1	1	1	0	1	1	1
6	COCO_val2014_000000305821.jpg	2019/01/17-20:30:35	1	0	1	1	1	0	1	1	1	1
6	COCO_val2014_000000281056.jpg	2019/01/17-20:30:51	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000098444.jpg	2019/01/17-20:31:06	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000499755.jpg	2019/01/17-20:31:27	0	0	1	1	1	0	0	1	1	1
6	COCO_val2014_000000074460.jpg	2019/01/17-20:31:48	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000393410.jpg	2019/01/17-20:32:12	1	1	0	1	0	1	1	1	1	0
6	COCO_val2014_000000297972.jpg	2019/01/17-20:32:32	1	1	0	1	0	1	1	1	0	1
6	COCO_val2014_000000044642.jpg	2019/01/17-20:32:50	1	1	0	1	0	1	1	1	1	1
6	COCO_val2014_000000208871.jpg	2019/01/17-20:33:11	1	1	0	1	1	1	1	0	1	1
6	COCO_val2014_000000406744.jpg	2019/01/17-20:33:43	1	1	0	1	0	1	1	0	0	1
6	COCO_val2014_000000234251.jpg	2019/01/17-20:34:01	1	1	1	1	1	1	0	1	0	1
6	COCO_val2014_000000542388.jpg	2019/01/17-20:34:19	1	1	1	1	1	0	1	0	1	1
6	COCO_val2014_000000152525.jpg	2019/01/17-20:34:46	1	1	1	1	1	0	1	1	1	1
6	COCO_val2014_000000378709.jpg	2019/01/17-20:35:01	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000028156.jpg	2019/01/17-20:35:26	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000045356.jpg	2019/01/17-20:35:43	1	1	1	1	0	1	1	1	1	1
6	COCO_val2014_000000432534.jpg	2019/01/17-20:36:09	1	1	1	1	0	1	0	1	0	1
6	COCO_val2014_000000099747.jpg	2019/01/17-20:36:23	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000260927.jpg	2019/01/17-20:36:50	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000106046.jpg	2019/01/17-20:37:17	1	1	1	1	1	1	1	1	0	1
6	COCO_val2014_000000056413.jpg	2019/01/17-20:37:49	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000333756.jpg	2019/01/17-20:38:10	1	1	1	1	1	1	1	1	1	0
6	COCO_val2014_000000343914.jpg	2019/01/17-20:38:25	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000099053.jpg	2019/01/17-20:38:43	1	1	1	1	1	1	1	1	1	0
6	COCO_val2014_000000346865.jpg	2019/01/17-20:39:01	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000494578.jpg	2019/01/17-20:39:23	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000498555.jpg	2019/01/17-20:39:55	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000205577.jpg	2019/01/17-20:40:25	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000358254.jpg	2019/01/17-20:40:51	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000194188.jpg	2019/01/17-20:41:12	1	1	1	1	0	1	0	1	0	0
6	COCO_val2014_000000219589.jpg	2019/01/17-20:41:32	1	1	0	1	0	1	1	1	0	1
6	COCO_val2014_000000021864.jpg	2019/01/17-20:41:54	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000139567.jpg	2019/01/17-20:42:16	1	1	0	1	0	0	0	1	0	1
6	COCO_val2014_000000096110.jpg	2019/01/17-20:42:45	1	1	1	1	0	1	0	0	1	1
6	COCO_val2014_000000468997.jpg	2019/01/17-20:43:03	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000478155.jpg	2019/01/17-20:43:27	0	1	0	1	0	1	0	1	1	1
6	COCO_val2014_000000405440.jpg	2019/01/17-20:43:53	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000414071.jpg	2019/01/17-20:44:15	1	1	0	1	1	1	0	1	1	1
6	COCO_val2014_000000556726.jpg	2019/01/17-20:44:40	1	0	1	1	1	1	1	1	1	0
6	COCO_val2014_000000046099.jpg	2019/01/17-20:45:06	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000486573.jpg	2019/01/17-20:45:35	1	1	0	0	0	1	0	1	0	1
6	COCO_val2014_000000122161.jpg	2019/01/17-20:45:53	0	1	0	1	0	1	1	1	0	1
6	COCO_val2014_000000355453.jpg	2019/01/17-20:46:08	1	1	0	1	0	1	0	1	1	1
6	COCO_val2014_000000519208.jpg	2019/01/17-20:46:35	1	0	1	1	0	1	0	1	0	0
6	COCO_val2014_000000022176.jpg	2019/01/17-20:46:57	1	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000067532.jpg	2019/01/17-20:47:41	1	1	0	0	0	1	0	1	0	0
3	COCO_val2014_000000099053.jpg	2019/01/19-13:40:14	1	1	0	1	0	1	0	1	0	0
3	COCO_val2014_000000462755.jpg	2019/01/19-13:40:47	0	1	0	1	0	1	0	1	1	1
3	COCO_val2014_000000498583.jpg	2019/01/19-13:41:17	1	1	0	0	1	1	0	0	0	1
3	COCO_val2014_000000099747.jpg	2019/01/19-13:41:40	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000209480.jpg	2019/01/19-13:42:09	1	1	0	0	1	0	0	1	0	0
3	COCO_val2014_000000205577.jpg	2019/01/19-13:42:38	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000550051.jpg	2019/01/19-13:43:22	0	0	0	1	0	1	0	0	0	1
3	COCO_val2014_000000219589.jpg	2019/01/19-13:43:49	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000216363.jpg	2019/01/19-13:44:36	1	0	0	0	0	1	0	1	0	1
3	COCO_val2014_000000272049.jpg	2019/01/19-13:45:40	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000152525.jpg	2019/01/19-13:46:40	0	1	1	1	1	0	0	0	0	1
3	COCO_val2014_000000297972.jpg	2019/01/19-13:47:10	1	1	0	1	0	1	1	1	0	1
3	COCO_val2014_000000246650.jpg	2019/01/19-13:48:12	1	0	0	0	0	1	0	0	0	1
3	COCO_val2014_000000187001.jpg	2019/01/19-13:49:08	1	0	0	1	0	0	1	1	1	1
3	COCO_val2014_000000478155.jpg	2019/01/19-13:49:36	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000321542.jpg	2019/01/19-13:50:09	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000083065.jpg	2019/01/19-13:50:37	1	1	0	0	0	1	0	1	0	1
3	COCO_val2014_000000281056.jpg	2019/01/19-13:50:56	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000570755.jpg	2019/01/19-13:51:25	1	0	0	1	0	1	0	1	0	0
3	COCO_val2014_000000402588.jpg	2019/01/19-13:51:48	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000553776.jpg	2019/01/19-13:52:14	1	0	0	1	0	1	0	1	0	0
3	COCO_val2014_000000123321.jpg	2019/01/19-13:52:50	1	0	1	1	1	1	0	1	0	1
3	COCO_val2014_000000207913.jpg	2019/01/19-13:53:15	1	0	0	1	0	1	0	1	0	1
3	COCO_val2014_000000049255.jpg	2019/01/19-13:53:44	1	0	0	1	0	0	0	0	0	0
3	COCO_val2014_000000410924.jpg	2019/01/19-13:54:40	1	0	0	0	0	0	0	0	0	0
3	COCO_val2014_000000476065.jpg	2019/01/19-13:55:11	1	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000497067.jpg	2019/01/19-13:55:57	1	1	1	1	0	1	1	1	0	0
3	COCO_val2014_000000031965.jpg	2019/01/19-13:56:33	1	0	0	1	0	1	0	1	0	1
3	COCO_val2014_000000192306.jpg	2019/01/19-13:57:02	0	1	0	1	0	1	0	1	0	1
3	COCO_val2014_000000422326.jpg	2019/01/19-13:57:51	1	1	0	1	0	1	0	1	0	0
3	COCO_val2014_000000516143.jpg	2019/01/19-13:58:22	1	1	0	1	0	0	0	1	0	1
3	COCO_val2014_000000540806.jpg	2019/01/19-13:58:54	1	0	0	1	0	1	0	1	0	0
3	COCO_val2014_000000378709.jpg	2019/01/19-13:59:26	0	1	1	1	1	1	1	1	1	1
3	COCO_val2014_000000305821.jpg	2019/01/19-14:00:12	1	0	0	1	0	1	0	0	0	1
3	COCO_val2014_000000407532.jpg	2019/01/19-14:00:46	0	1	0	1	0	1	0	0	0	1
3	COCO_val2014_000000221700.jpg	2019/01/19-14:01:08	1	0	0	0	0	0	0	0	0	0
3	COCO_val2014_000000002225.jpg	2019/01/19-14:01:51	1	0	0	1	1	1	0	1	0	1
3	COCO_val2014_000000039009.jpg	2019/01/19-14:02:20	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000234251.jpg	2019/01/20-12:25:59	1	0	1	1	0	1	0	1	0	1
4	COCO_val2014_000000175718.jpg	2019/01/20-12:27:21	1	0	0	1	1	0	0	1	1	1
4	COCO_val2014_000000540806.jpg	2019/01/20-12:28:47	1	1	0	0	0	1	0	0	0	0
4	COCO_val2014_000000581332.jpg	2019/01/20-12:29:39	1	1	0	1	0	0	0	0	1	0
4	COCO_val2014_000000096110.jpg	2019/01/20-12:31:11	1	0	0	1	0	1	0	1	1	0
4	COCO_val2014_000000248051.jpg	2019/01/20-12:32:33	1	1	1	0	0	0	1	0	1	0
4	COCO_val2014_000000425100.jpg	2019/01/20-12:34:26	1	1	0	1	1	1	0	1	0	1
4	COCO_val2014_000000402588.jpg	2019/01/20-12:38:08	1	1	0	1	1	1	0	1	0	1
4	COCO_val2014_000000498555.jpg	2019/01/20-12:39:48	1	1	0	1	0	0	0	0	0	0
4	COCO_val2014_000000355453.jpg	2019/01/20-12:46:26	1	1	0	0	0	1	0	0	0	0
4	COCO_val2014_000000307538.jpg	2019/01/20-12:50:20	1	1	0	0	1	1	0	0	0	1
4	COCO_val2014_000000125072.jpg	2019/01/20-12:52:19	1	0	1	1	0	0	0	0	0	0
4	COCO_val2014_000000422326.jpg	2019/01/20-12:53:45	1	0	1	1	0	0	0	1	1	1
4	COCO_val2014_000000013466.jpg	2019/01/20-12:54:28	1	1	0	0	0	1	0	0	0	1
4	COCO_val2014_000000270505.jpg	2019/01/20-12:55:18	1	0	1	1	1	1	0	0	0	1
4	COCO_val2014_000000347535.jpg	2019/01/20-12:55:53	1	1	0	1	1	1	0	1	1	1
4	COCO_val2014_000000033368.jpg	2019/01/20-12:56:37	1	1	0	1	1	1	1	0	1	1
4	COCO_val2014_000000059732.jpg	2019/01/20-12:57:24	1	0	1	1	0	1	1	1	1	0
4	COCO_val2014_000000305695.jpg	2019/01/20-13:17:46	1	0	1	0	0	1	0	0	1	1
4	COCO_val2014_000000403122.jpg	2019/01/20-13:19:51	1	1	0	1	0	1	0	1	0	0
4	COCO_val2014_000000202653.jpg	2019/01/20-14:14:59	1	0	0	0	0	0	0	0	1	0
4	COCO_val2014_000000021864.jpg	2019/01/20-14:25:28	1	0	0	1	0	0	0	1	0	0
4	COCO_val2014_000000455290.jpg	2019/01/20-14:26:14	1	1	1	1	1	1	1	1	0	0
4	COCO_val2014_000000230987.jpg	2019/01/20-14:27:13	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000139567.jpg	2019/01/20-14:27:57	1	1	0	1	0	0	0	1	0	0
4	COCO_val2014_000000319350.jpg	2019/01/20-14:28:33	1	1	0	1	0	0	0	0	0	1
4	COCO_val2014_000000422221.jpg	2019/01/20-14:29:48	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000126192.jpg	2019/01/20-14:30:27	1	1	1	1	0	0	1	1	0	0
4	COCO_val2014_000000028156.jpg	2019/01/20-14:33:20	0	0	0	1	0	0	1	1	0	1
4	COCO_val2014_000000135281.jpg	2019/01/20-14:34:24	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000099053.jpg	2019/01/20-14:36:19	1	0	1	1	1	0	1	0	0	0
4	COCO_val2014_000000221700.jpg	2019/01/20-14:37:17	1	0	0	0	0	0	0	0	0	0
4	COCO_val2014_000000011198.jpg	2019/01/20-14:38:29	0	0	1	1	1	1	0	1	0	0
4	COCO_val2014_000000074759.jpg	2019/01/20-14:46:34	1	0	1	0	0	1	0	1	0	1
4	COCO_val2014_000000346865.jpg	2019/01/20-14:48:13	1	1	1	0	0	0	1	0	1	1
4	COCO_val2014_000000197716.jpg	2019/01/20-14:53:01	1	1	1	1	0	1	0	1	0	1
4	COCO_val2014_000000570755.jpg	2019/01/20-14:55:37	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000149444.jpg	2019/01/21-11:54:43	1	1	1	1	0	0	0	0	0	0
4	COCO_val2014_000000494578.jpg	2019/01/21-12:03:22	1	0	0	0	0	1	0	1	0	0
4	COCO_val2014_000000086202.jpg	2019/01/21-12:42:45	1	0	0	0	0	1	1	1	0	1
4	COCO_val2014_000000305821.jpg	2019/01/21-12:43:38	1	0	0	1	1	1	1	0	1	0
4	COCO_val2014_000000170250.jpg	2019/01/21-13:13:55	1	1	1	0	1	0	1	0	1	1
4	COCO_val2014_000000308235.jpg	2019/01/21-13:14:35	1	1	0	1	0	1	0	0	1	0
4	COCO_val2014_000000082921.jpg	2019/01/21-13:16:54	1	0	0	0	0	1	0	1	0	0
4	COCO_val2014_000000526737.jpg	2019/01/21-13:17:33	0	0	1	1	1	1	0	0	1	1
4	COCO_val2014_000000477924.jpg	2019/01/21-13:18:16	1	0	1	1	0	1	0	1	0	1
4	COCO_val2014_000000010526.jpg	2019/01/21-13:18:48	0	0	0	1	1	1	0	1	0	1
4	COCO_val2014_000000045356.jpg	2019/01/21-13:19:17	1	1	1	1	0	0	1	0	1	0
4	COCO_val2014_000000415880.jpg	2019/01/21-13:19:47	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000567944.jpg	2019/01/21-13:20:09	1	0	0	1	0	1	0	1	0	1
